detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[0.00000000e+00 0.00000000e+00 2.43339754e-08]
 [0.00000000e+00 0.00000000e+00 1.60605224e-08]]","[[ 7.40409363e-09 -1.87138861e-08  0.00000000e+00]
 [ 6.16041663e-09 -1.22362517e-08  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.39445940e-09]
 [0.00000000e+00 0.00000000e+00 2.87387362e-10]]","[[ 8.58259634e-10 -1.00981139e-09  0.00000000e+00]
 [ 2.01181417e-10 -2.01181417e-10  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 1.08491661e-07]
 [0.00000000e+00 0.00000000e+00 7.64684529e-08]]","[[ 2.98214826e-08 -8.45799433e-08  0.00000000e+00]
 [ 2.66405034e-08 -5.91085428e-08  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.06518724e-08]
 [0.00000000e+00 0.00000000e+00 3.39200574e-09]]","[[ 5.94042556e-09 -7.88316627e-09  0.00000000e+00]
 [ 2.13200972e-09 -2.45279660e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.0000000e+00 0.0000000e+00 4.2829961e-07]
 [0.0000000e+00 0.0000000e+00 3.1756702e-07]]","[[ 1.07338250e-07 -3.38381046e-07  0.00000000e+00]
 [ 1.01135131e-07 -2.48980916e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.17331327e-08]
 [0.00000000e+00 0.00000000e+00 2.50456345e-08]]","[[ 3.16229845e-08 -4.65571213e-08  0.00000000e+00]
 [ 1.43935415e-08 -1.85312435e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 1.51448767e-06]
 [0.00000000e+00 0.00000000e+00 1.17057314e-06]]","[[ 3.48090710e-07 -1.21251937e-06  0.00000000e+00]
 [ 3.43153131e-07 -9.30552737e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.92258783e-07]
 [0.00000000e+00 0.00000000e+00 1.39697872e-07]]","[[ 1.38421071e-07 -2.24308798e-07  0.00000000e+00]
 [ 7.43028984e-08 -1.05399614e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.45313272e-09]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 1.71728051e-09 -1.71728051e-09  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 4.84414261e-06]
 [0.00000000e+00 0.00000000e+00 3.87482097e-06]]","[[ 1.02665048e-06 -3.92983369e-06  0.00000000e+00]
 [ 1.05111481e-06 -3.12276826e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.17968307e-06]
 [0.00000000e+00 0.00000000e+00 6.34690173e-07]]","[[ 5.19935565e-07 -9.20370520e-07  0.00000000e+00]
 [ 3.14298754e-07 -4.87593786e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.95081732e-08]
 [0.00000000e+00 0.00000000e+00 4.38007465e-09]]","[[ 1.93078469e-08 -2.12487464e-08  0.00000000e+00]
 [ 3.06620868e-09 -3.06620868e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 1.41212582e-05]
 [0.00000000e+00 0.00000000e+00 1.16268763e-05]]","[[ 2.77280687e-06 -1.16079262e-05  0.00000000e+00]
 [ 2.93158310e-06 -9.49850343e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.16142237e-06]
 [0.00000000e+00 0.00000000e+00 2.45415507e-06]]","[[ 1.71508365e-06 -3.29817199e-06  0.00000000e+00]
 [ 1.13748380e-06 -1.91757485e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.03878366e-07]
 [0.00000000e+00 0.00000000e+00 5.29980047e-08]]","[[ 1.24929488e-07 -1.50402507e-07  0.00000000e+00]
 [ 3.49880229e-08 -3.81126514e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 3.77462815e-05]
 [0.00000000e+00 0.00000000e+00 3.18589772e-05]]","[[ 6.89413012e-06 -3.14405229e-05  0.00000000e+00]
 [ 7.49620291e-06 -2.63818164e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.30527876e-05]
 [0.00000000e+00 0.00000000e+00 8.28827058e-06]]","[[ 5.05041572e-06 -1.05044667e-05  0.00000000e+00]
 [ 3.61112418e-06 -6.58184772e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.03970064e-06]
 [0.00000000e+00 0.00000000e+00 3.60944989e-07]]","[[ 6.00082683e-07 -7.83250743e-07  0.00000000e+00]
 [ 2.24643883e-07 -2.65875002e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 9.29824857e-05]
 [0.00000000e+00 0.00000000e+00 8.01849739e-05]]","[[ 1.58528454e-05 -7.84825619e-05  0.00000000e+00]
 [ 1.76665229e-05 -6.73051472e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.68615393e-05]
 [0.00000000e+00 0.00000000e+00 2.48816617e-05]]","[[ 1.34367579e-05 -3.01122324e-05  0.00000000e+00]
 [ 1.02261771e-05 -2.00716599e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.27623230e-06]
 [0.00000000e+00 0.00000000e+00 1.79844775e-06]]","[[ 2.33462036e-06 -3.28405763e-06  0.00000000e+00]
 [ 1.05944568e-06 -1.35314151e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.82405544e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 1.27690395e-08 -1.27690395e-08  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00021195]
 [0.         0.         0.00018626]]","[[ 3.38374647e-05 -1.81300001e-04  0.00000000e+00]
 [ 3.85410878e-05 -1.58479119e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 9.45957007e-05]
 [0.00000000e+00 0.00000000e+00 6.72453530e-05]]","[[ 3.25829781e-05 -7.84244787e-05  0.00000000e+00]
 [ 2.61508419e-05 -5.50849208e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.48689517e-05]
 [0.00000000e+00 0.00000000e+00 7.19898778e-06]]","[[ 7.70386904e-06 -1.16277834e-05  0.00000000e+00]
 [ 4.02844175e-06 -5.52303480e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.24382040e-07]
 [0.00000000e+00 0.00000000e+00 2.68613315e-08]]","[[ 1.51040589e-07 -1.60738063e-07  0.00000000e+00]
 [ 1.88038914e-08 -1.88038914e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00044855]
 [0.         0.         0.00040083]]","[[ 6.72414107e-05 -3.88895203e-04  0.00000000e+00]
 [ 7.81057556e-05 -3.45753039e-04  0.00000000e+00]]","[[0.         0.         0.00022218]
 [0.         0.         0.00016515]]","[[ 7.25027089e-05 -1.86913584e-04  0.00000000e+00]
 [ 6.09338968e-05 -1.37347142e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.49870287e-05]
 [0.00000000e+00 0.00000000e+00 2.43017401e-05]]","[[ 2.21843098e-05 -3.57940677e-05  0.00000000e+00]
 [ 1.29545510e-05 -1.89896613e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.48425601e-06]
 [0.00000000e+00 0.00000000e+00 3.32135224e-07]]","[[ 9.57566288e-07 -1.08749305e-06  0.00000000e+00]
 [ 2.24650982e-07 -2.37632963e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00088369]
 [0.         0.         0.00080161]]","[[ 0.0001247  -0.00077671  0.        ]
 [ 0.00014744 -0.00070111  0.        ]]","[[0.         0.         0.00048025]
 [0.         0.         0.00037123]]","[[ 0.00014882 -0.00040997  0.        ]
 [ 0.00013025 -0.00031339  0.        ]]","[[0.00000000e+00 0.00000000e+00 1.20705467e-04]
 [0.00000000e+00 0.00000000e+00 7.12646149e-05]]","[[ 5.67946721e-05 -9.76569500e-05  0.00000000e+00]
 [ 3.62806958e-05 -5.66719489e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.00193395e-06]
 [0.00000000e+00 0.00000000e+00 2.18321973e-06]]","[[ 4.33083833e-06 -5.23938316e-06  0.00000000e+00]
 [ 1.42169575e-06 -1.59645911e-06  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00162397]
 [0.         0.         0.0014933 ]]","[[ 0.00021617 -0.00144743  0.        ]
 [ 0.00025978 -0.0013246   0.        ]]","[[0.         0.         0.00095947]
 [0.         0.         0.00076792]]","[[ 0.00028291 -0.00083119  0.        ]
 [ 0.00025676 -0.00065807  0.        ]]","[[0.         0.         0.00029108]
 [0.         0.         0.00018512]]","[[ 1.30968282e-04 -2.39364395e-04  0.00000000e+00]
 [ 9.02089375e-05 -1.49727657e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.61929663e-05]
 [0.00000000e+00 0.00000000e+00 1.01553103e-05]]","[[ 1.55577703e-05 -1.99889908e-05  0.00000000e+00]
 [ 6.36406552e-06 -7.58159671e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.91276482e-08]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 4.83918225e-08 -4.83918225e-08  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00278768]
 [0.         0.         0.00259552]]","[[ 0.00035069 -0.0025205   0.        ]
 [ 0.00042783 -0.00233578  0.        ]]","[[0.         0.         0.00177747]
 [0.         0.         0.00146797]]","[[ 0.00049957 -0.00156288  0.        ]
 [ 0.00046858 -0.00127706  0.        ]]","[[0.         0.         0.00063704]
 [0.         0.         0.00043182]]","[[ 0.00027463 -0.00053233  0.        ]
 [ 0.00020181 -0.00035508  0.        ]]","[[0.00000000e+00 0.00000000e+00 8.19741964e-05]
 [0.00000000e+00 0.00000000e+00 3.72878155e-05]]","[[ 4.68398329e-05 -6.37351765e-05  0.00000000e+00]
 [ 2.25118468e-05 -2.83871986e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.67232058e-07]
 [0.00000000e+00 0.00000000e+00 8.89598848e-08]]","[[ 5.93210139e-07 -6.18258198e-07  0.00000000e+00]
 [ 6.22750964e-08 -6.22750964e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00447272]
 [0.         0.         0.00421292]]","[[ 0.00053256 -0.00410463  0.        ]
 [ 0.0006589  -0.00384837  0.        ]]","[[0.         0.         0.00306031]
 [0.         0.         0.00260109]]","[[ 0.00082105 -0.00273197  0.        ]
 [ 0.00079383 -0.00229765  0.        ]]","[[0.         0.         0.00127447]
 [0.         0.         0.00091348]]","[[ 0.00052734 -0.00108206  0.        ]
 [ 0.00041018 -0.00076345  0.        ]]","[[0.         0.         0.00022163]
 [0.         0.         0.00011422]]","[[ 1.22033009e-04 -1.75427199e-04  0.00000000e+00]
 [ 6.65293117e-05 -8.85859454e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.63260921e-06]
 [0.00000000e+00 0.00000000e+00 1.12110526e-06]]","[[ 3.75142403e-06 -4.09318142e-06  0.00000000e+00]
 [ 7.69130228e-07 -7.98327795e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00670582]
 [0.         0.         0.00638585]]","[[ 0.00075655 -0.00625105  0.        ]
 [ 0.00094862 -0.00592537  0.        ]]","[[0.         0.         0.00490309]
 [0.         0.         0.00428025]]","[[ 0.00125706 -0.00444612  0.        ]
 [ 0.00125045 -0.00384065  0.        ]]","[[0.         0.         0.00234304]
 [0.         0.         0.00176514]]","[[ 0.00093189 -0.00202127  0.        ]
 [ 0.00076272 -0.00149926  0.        ]]","[[0.         0.         0.00052868]
 [0.         0.         0.00030166]]","[[ 0.00028095 -0.00042576  0.        ]
 [ 0.00016977 -0.00023817  0.        ]]","[[0.00000000e+00 0.00000000e+00 2.53662362e-05]
 [0.00000000e+00 0.00000000e+00 7.26549838e-06]]","[[ 1.64225870e-05 -1.87890073e-05  0.00000000e+00]
 [ 4.86845175e-06 -5.26850293e-06  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.         0.         0.00938089]
 [0.         0.         0.0090284 ]]","[[ 0.00100331 -0.00889297  0.        ]
 [ 0.00127445 -0.00851886  0.        ]]","[[0.         0.         0.00731083]
 [0.         0.         0.00654617]]","[[ 0.00179235 -0.00673933  0.        ]
 [ 0.00183217 -0.00597049  0.        ]]","[[0.         0.         0.00397278]
 [0.         0.         0.0031317 ]]","[[ 0.00152067 -0.00348303  0.        ]
 [ 0.00130392 -0.00270349  0.        ]]","[[0.         0.         0.00112882]
 [0.         0.         0.00070188]]","[[ 0.00057982 -0.00092455  0.        ]
 [ 0.00038217 -0.00056382  0.        ]]","[[0.00000000e+00 0.00000000e+00 8.89708104e-05]
 [0.00000000e+00 0.00000000e+00 3.24608273e-05]]","[[ 5.59815933e-05 -6.71351148e-05  0.00000000e+00]
 [ 2.12066907e-05 -2.39748294e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.61865766e-07]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 1.13311817e-07 -1.13311817e-07  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
