detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[0.         0.         0.00041162]
 [0.         0.         0.00066121]]","[[-7.10789099e-05 -4.83216600e-04  0.00000000e+00]
 [ 5.33528309e-05 -6.76950005e-04  0.00000000e+00]]","[[0.         0.         0.00102006]
 [0.         0.         0.00075521]]","[[ 0.00031407 -0.00082243  0.        ]
 [ 0.00018795 -0.00053728  0.        ]]","[[0.         0.         0.00014499]
 [0.         0.         0.0003996 ]]","[[ 6.57656066e-05  8.25415024e-05  0.00000000e+00]
 [ 3.13832703e-04 -6.29699476e-06  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -3.74973765e-04]
 [ 0.00000000e+00  0.00000000e+00 -8.06763466e-05]]","[[-6.10433420e-05  5.19405638e-04  0.00000000e+00]
 [ 2.91089847e-04  5.20187667e-04  0.00000000e+00]]","[[ 0.          0.         -0.00091612]
 [ 0.          0.         -0.00067155]]","[[-3.41825516e-04  7.46030927e-04  0.00000000e+00]
 [-5.45634231e-05  8.45802364e-04  0.00000000e+00]]","[[ 0.          0.         -0.00049957]
 [ 0.          0.         -0.00088809]]","[[-2.58671549e-05  7.46506567e-04  0.00000000e+00]
 [-4.80101902e-05  8.23421606e-04  0.00000000e+00]]","[[ 0.          0.         -0.00052525]
 [ 0.          0.         -0.00017053]]","[[-0.00019322  0.00073236  0.        ]
 [-0.00027066  0.00072277  0.        ]]","[[ 0.          0.         -0.00097808]
 [ 0.          0.         -0.00070306]]","[[ 0.00024171  0.00079391  0.        ]
 [-0.00020898  0.00061683  0.        ]]","[[ 0.          0.         -0.00045783]
 [ 0.          0.         -0.00047329]]","[[ 2.45641101e-04  6.23646143e-04  0.00000000e+00]
 [-6.28022159e-05  4.56292801e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  8.83778131e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.71122062e-04]]","[[0.00023686 0.00018452 0.        ]
 [0.00018533 0.00023695 0.        ]]","[[0.         0.         0.00093528]
 [0.         0.         0.00104129]]","[[-0.00029032 -0.00070789  0.        ]
 [-0.00022642 -0.00087546  0.        ]]","[[0.         0.         0.00053061]
 [0.         0.         0.00035607]]","[[ 5.75755575e-05 -5.56253587e-04  0.00000000e+00]
 [ 6.47065588e-05 -3.95504466e-04  0.00000000e+00]]"
"[[0.00000000e+00 0.00000000e+00 2.22445679e-05]
 [0.00000000e+00 0.00000000e+00 1.53698747e-04]]","[[-0.0001631  -0.0001755   0.        ]
 [-0.00014973 -0.0003273   0.        ]]","[[0.         0.         0.00103624]
 [0.         0.         0.00118028]]","[[ 0.00021324 -0.00105054  0.        ]
 [ 0.00030205 -0.0011055   0.        ]]","[[0.         0.         0.00050989]
 [0.         0.         0.0008128 ]]","[[-0.00014629 -0.00055134  0.        ]
 [ 0.00017639 -0.00062267  0.        ]]","[[0.         0.         0.00035869]
 [0.         0.         0.00047832]]","[[-0.00014478 -0.00039683  0.        ]
 [ 0.00011668 -0.00027824  0.        ]]","[[ 0.00000000e+00  0.00000000e+00  7.29288879e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.22304640e-05]]","[[-2.82210928e-04 -1.93159916e-04  0.00000000e+00]
 [-3.20280618e-04 -2.20723465e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  4.70004033e-04]
 [ 0.00000000e+00  0.00000000e+00 -1.50183559e-05]]","[[ 3.13665839e-04 -3.45245757e-05  0.00000000e+00]
 [ 1.34368280e-04 -3.46299818e-05  0.00000000e+00]]","[[0.         0.         0.00045356]
 [0.         0.         0.00067598]]","[[-3.48916556e-04 -3.94242585e-05  0.00000000e+00]
 [-6.15599566e-05  1.77454928e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -4.53132298e-06]
 [ 0.00000000e+00  0.00000000e+00  4.72940355e-04]]","[[-9.25376997e-05 -1.45849643e-04  0.00000000e+00]
 [-3.77844214e-04 -2.76627079e-04  0.00000000e+00]]","[[0.         0.         0.00027026]
 [0.         0.         0.00060487]]","[[ 1.14038068e-05 -3.03957738e-04  0.00000000e+00]
 [-3.21643644e-04 -5.31491988e-04  0.00000000e+00]]","[[0.         0.         0.00047137]
 [0.         0.         0.00054676]]","[[ 0.00018409 -0.00047513  0.        ]
 [-0.00010858 -0.0005927   0.        ]]","[[0.         0.         0.00115324]
 [0.         0.         0.00092614]]","[[-1.31337231e-04 -1.13151570e-03  0.00000000e+00]
 [-1.84088757e-05 -9.70048674e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.43839773e-04]
 [0.00000000e+00 0.00000000e+00 6.75840797e-05]]","[[ 1.10957266e-04 -2.79529569e-04  0.00000000e+00]
 [ 7.58409334e-05 -1.75162442e-04  0.00000000e+00]]"
"[[ 0.          0.         -0.00033515]
 [ 0.          0.         -0.00041189]]","[[-0.00010938  0.00022712  0.        ]
 [-0.00020701  0.00023112  0.        ]]","[[0.         0.         0.00023296]
 [0.         0.         0.00059618]]","[[-4.10212052e-05 -4.17537922e-04  0.00000000e+00]
 [ 1.31275427e-04 -7.20340907e-04  0.00000000e+00]]","[[0.         0.         0.00048855]
 [0.         0.         0.00056934]]","[[-0.00020285 -0.00071689  0.        ]
 [-0.00010476 -0.00071866  0.        ]]","[[0.         0.         0.0008142 ]
 [0.         0.         0.00067157]]","[[-4.49344423e-05 -9.43549756e-04  0.00000000e+00]
 [-7.41605590e-05 -8.14660777e-04  0.00000000e+00]]","[[0.         0.         0.00088728]
 [0.         0.         0.00058352]]","[[-6.95686386e-05 -8.87742921e-04  0.00000000e+00]
 [-3.96623212e-04 -7.63947928e-04  0.00000000e+00]]","[[0.         0.         0.00104784]
 [0.         0.         0.00073075]]","[[ 0.00053565 -0.00069331  0.        ]
 [ 0.00027838 -0.00079032  0.        ]]","[[0.         0.         0.00105605]
 [0.         0.         0.00102751]]","[[-0.00032894 -0.0006906   0.        ]
 [ 0.00018695 -0.00059096  0.        ]]","[[0.         0.         0.0008502 ]
 [0.         0.         0.00115511]]","[[-0.00030598 -0.00087266  0.        ]
 [-0.00025813 -0.00087528  0.        ]]","[[0.         0.         0.000795  ]
 [0.         0.         0.00113792]]","[[-0.00022865 -0.00093278  0.        ]
 [-0.00026903 -0.00102657  0.        ]]","[[0.         0.         0.00050353]
 [0.         0.         0.00078216]]","[[-1.09646448e-05 -7.27109000e-04  0.00000000e+00]
 [-2.40805016e-04 -8.84026243e-04  0.00000000e+00]]","[[0.         0.         0.00044029]
 [0.         0.         0.00010433]]","[[ 0.00010384 -0.00061501  0.        ]
 [ 0.0001742  -0.00029834  0.        ]]","[[ 0.          0.         -0.00030357]
 [ 0.          0.         -0.00024667]]","[[7.11265883e-05 1.76352301e-04 0.00000000e+00]
 [2.72845803e-05 1.60272735e-04 0.00000000e+00]]"
"[[ 0.          0.         -0.00039254]
 [ 0.          0.         -0.00059134]]","[[ 2.97898242e-05  4.09428533e-04  0.00000000e+00]
 [-8.58851305e-05  5.45329247e-04  0.00000000e+00]]","[[ 0.          0.         -0.00067616]
 [ 0.          0.         -0.00042436]]","[[-0.00021729  0.0004906   0.        ]
 [-0.00012839  0.00022165  0.        ]]","[[ 0.00000000e+00  0.00000000e+00  8.15665505e-05]
 [ 0.00000000e+00  0.00000000e+00 -6.78963357e-05]]","[[-9.82158570e-05 -2.99929293e-04  0.00000000e+00]
 [-2.74125194e-04 -2.66911961e-04  0.00000000e+00]]","[[0.         0.         0.00063499]
 [0.         0.         0.00040578]]","[[ 0.00011552 -0.00074653  0.        ]
 [-0.00012079 -0.00072751  0.        ]]","[[0.         0.         0.00098153]
 [0.         0.         0.00071635]]","[[ 0.00011606 -0.00087771  0.        ]
 [-0.00024247 -0.00087447  0.        ]]","[[0.         0.         0.00082544]
 [0.         0.         0.00088831]]","[[ 0.00049163 -0.00078316  0.        ]
 [ 0.00028369 -0.00093986  0.        ]]","[[0.         0.         0.00086218]
 [0.         0.         0.00061409]]","[[-0.00015527 -0.00077868  0.        ]
 [ 0.00029517 -0.0006857   0.        ]]","[[0.         0.         0.00100846]
 [0.         0.         0.00092413]]","[[-2.46951236e-04 -9.02839755e-04  0.00000000e+00]
 [ 1.37684378e-05 -7.99427420e-04  0.00000000e+00]]","[[0.         0.         0.00071006]
 [0.         0.         0.00073442]]","[[-2.45699550e-04 -8.26706299e-04  0.00000000e+00]
 [ 2.46302364e-05 -7.12673585e-04  0.00000000e+00]]","[[0.         0.         0.00015125]
 [0.         0.         0.0003239 ]]","[[-0.00013183 -0.00039336  0.        ]
 [-0.00011211 -0.0004271   0.        ]]","[[ 0.          0.         -0.00054856]
 [ 0.          0.         -0.00071485]]","[[0.00022025 0.00033939 0.        ]
 [0.00019607 0.00053727 0.        ]]","[[ 0.          0.         -0.00047259]
 [ 0.          0.         -0.00034117]]","[[-2.08723583e-05  4.51018397e-04  0.00000000e+00]
 [-4.20924502e-05  3.42430018e-04  0.00000000e+00]]"
"[[ 0.          0.         -0.00012734]
 [ 0.          0.         -0.0002836 ]]","[[1.39181444e-04 2.47792030e-04 0.00000000e+00]
 [9.94740363e-05 3.97105547e-04 0.00000000e+00]]","[[ 0.          0.         -0.00096952]
 [ 0.          0.         -0.00102234]]","[[-0.00018032  0.00093396  0.        ]
 [-0.00023003  0.00092501  0.        ]]","[[ 0.          0.         -0.00045309]
 [ 0.          0.         -0.00063296]]","[[ 2.76999153e-05  3.86772935e-04  0.00000000e+00]
 [-2.17078100e-04  3.92220253e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -6.86511876e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.34489008e-04]]","[[ 1.61613441e-04  9.77785162e-06  0.00000000e+00]
 [-2.47864155e-05 -1.06953405e-04  0.00000000e+00]]","[[0.         0.         0.00035203]
 [0.         0.         0.00031415]]","[[ 1.42581196e-04 -2.22417213e-04  0.00000000e+00]
 [ 3.46303882e-05 -3.15829800e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.44525896e-05]
 [ 0.00000000e+00  0.00000000e+00  4.25970292e-04]]","[[ 0.00017632 -0.00028476  0.        ]
 [ 0.00012126 -0.00041896  0.        ]]","[[ 0.00000000e+00  0.00000000e+00  2.65780166e-05]
 [ 0.00000000e+00  0.00000000e+00 -2.81503149e-04]]","[[ 6.04026853e-05 -2.83222391e-04  0.00000000e+00]
 [ 1.75686603e-04 -2.40941985e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.17417218e-04]
 [0.00000000e+00 0.00000000e+00 5.14942442e-05]]","[[ 9.20791370e-06 -2.67455611e-04  0.00000000e+00]
 [ 2.06886594e-04 -1.59861847e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  5.11584746e-05]
 [ 0.00000000e+00  0.00000000e+00 -2.56522489e-04]]","[[-3.03118873e-05 -1.01996527e-04  0.00000000e+00]
 [ 2.86675076e-04  1.21481919e-04  0.00000000e+00]]","[[ 0.          0.         -0.00037769]
 [ 0.          0.         -0.00046466]]","[[-7.09446580e-05  2.81543285e-04  0.00000000e+00]
 [ 1.16676840e-04  4.01329569e-04  0.00000000e+00]]","[[ 0.          0.         -0.00101602]
 [ 0.          0.         -0.00089241]]","[[1.33718612e-04 9.46328812e-04 0.00000000e+00]
 [4.25283961e-05 8.73583280e-04 0.00000000e+00]]","[[ 0.          0.         -0.00025594]
 [ 0.          0.         -0.00014852]]","[[-9.60694033e-05  3.48031592e-04  0.00000000e+00]
 [-8.15879173e-05  2.32109550e-04  0.00000000e+00]]"
"[[0.         0.         0.00024215]
 [0.         0.         0.0002389 ]]","[[ 1.41460904e-04 -1.14760697e-04  0.00000000e+00]
 [ 1.96419615e-04 -6.54788667e-05  0.00000000e+00]]","[[ 0.          0.         -0.00045782]
 [ 0.          0.         -0.00074164]]","[[ 1.83671267e-05  5.92398482e-04  0.00000000e+00]
 [-9.45001992e-05  8.37372989e-04  0.00000000e+00]]","[[ 0.          0.         -0.00072267]
 [ 0.          0.         -0.00077304]]","[[ 6.29594511e-05  8.17752954e-04  0.00000000e+00]
 [-2.69638805e-05  7.91684481e-04  0.00000000e+00]]","[[ 0.          0.         -0.00077604]
 [ 0.          0.         -0.00060098]]","[[3.90710967e-05 7.42359403e-04 0.00000000e+00]
 [7.55742615e-05 5.81856966e-04 0.00000000e+00]]","[[ 0.          0.         -0.00048586]
 [ 0.          0.         -0.00033132]]","[[3.43994147e-05 5.74056953e-04 0.00000000e+00]
 [2.59604729e-04 4.79675784e-04 0.00000000e+00]]","[[ 0.          0.         -0.00087775]
 [ 0.          0.         -0.00027536]]","[[-0.00024537  0.00041187  0.        ]
 [-0.00012883  0.00037995  0.        ]]","[[ 0.          0.         -0.00083884]
 [ 0.          0.         -0.00103219]]","[[ 1.95755330e-04  4.10488367e-04  0.00000000e+00]
 [-8.83308302e-05  3.89863884e-04  0.00000000e+00]]","[[ 0.          0.         -0.00043639]
 [ 0.          0.         -0.00075413]]","[[0.00023164 0.0005422  0.        ]
 [0.00019422 0.00055805 0.        ]]","[[ 0.          0.         -0.00070111]
 [ 0.          0.         -0.00105099]]","[[0.00021462 0.00068195 0.        ]
 [0.00030275 0.00083843 0.        ]]","[[ 0.          0.         -0.00071352]
 [ 0.          0.         -0.00091531]]","[[7.03154678e-05 7.90894267e-04 0.00000000e+00]
 [2.00942955e-04 9.29033049e-04 0.00000000e+00]]","[[ 0.          0.         -0.00062951]
 [ 0.          0.         -0.00033361]]","[[-7.34195903e-05  7.52668672e-04  0.00000000e+00]
 [-1.47292077e-04  4.86490351e-04  0.00000000e+00]]","[[0.         0.         0.00016193]
 [0.         0.         0.00016699]]","[[-9.96114046e-05 -3.37435703e-05  0.00000000e+00]
 [-5.86568602e-05 -7.14339905e-05  0.00000000e+00]]"
"[[0.         0.         0.00042841]
 [0.         0.         0.00056993]]","[[ 4.23949979e-05 -3.88289094e-04  0.00000000e+00]
 [ 1.37038624e-04 -4.71801825e-04  0.00000000e+00]]","[[0.         0.         0.00042019]
 [0.         0.         0.00015579]]","[[ 2.03450311e-04 -2.28131834e-04  0.00000000e+00]
 [ 1.41643062e-04  5.60402730e-05  0.00000000e+00]]","[[ 0.          0.         -0.00046283]
 [ 0.          0.         -0.00042074]]","[[3.34972817e-05 6.35041427e-04 0.00000000e+00]
 [1.26817780e-04 6.43246170e-04 0.00000000e+00]]","[[ 0.          0.         -0.00093985]
 [ 0.          0.         -0.00068184]]","[[-1.41542019e-04  9.11519376e-04  0.00000000e+00]
 [ 5.47484459e-05  8.35552034e-04  0.00000000e+00]]","[[ 0.          0.         -0.00089331]
 [ 0.          0.         -0.00076084]]","[[-5.83343121e-05  9.37383192e-04  0.00000000e+00]
 [ 3.16225063e-04  9.27498211e-04  0.00000000e+00]]","[[ 0.          0.         -0.00110915]
 [ 0.          0.         -0.00070674]]","[[-0.00052707  0.0008018   0.        ]
 [-0.0003139   0.00089546  0.        ]]","[[ 0.          0.         -0.00110499]
 [ 0.          0.         -0.00111233]]","[[ 0.0002009   0.00080157  0.        ]
 [-0.00029544  0.00074141  0.        ]]","[[ 0.          0.         -0.00089999]
 [ 0.          0.         -0.00089936]]","[[2.31195547e-04 9.40621522e-04 0.00000000e+00]
 [4.01422517e-05 8.50485979e-04 0.00000000e+00]]","[[ 0.          0.         -0.00096933]
 [ 0.          0.         -0.00105673]]","[[2.75797312e-04 9.47193463e-04 0.00000000e+00]
 [9.24787047e-05 9.32184209e-04 0.00000000e+00]]","[[ 0.          0.         -0.00055415]
 [ 0.          0.         -0.00060304]]","[[1.04540156e-04 7.24059949e-04 0.00000000e+00]
 [5.08290857e-05 7.11737874e-04 0.00000000e+00]]","[[0.         0.         0.000269  ]
 [0.         0.         0.00048634]]","[[-2.25566584e-04 -5.02307170e-05  0.00000000e+00]
 [-2.13434147e-04 -2.82838964e-04  0.00000000e+00]]","[[0.         0.         0.00045347]
 [0.         0.         0.00034679]]","[[-2.49289442e-05 -3.87910457e-04  0.00000000e+00]
 [ 1.43888912e-05 -3.15486213e-04  0.00000000e+00]]"
"[[0.         0.         0.00029339]
 [0.         0.         0.00047567]]","[[-8.52069806e-05 -3.63892751e-04  0.00000000e+00]
 [-2.23746640e-05 -5.18646450e-04  0.00000000e+00]]","[[0.         0.         0.00097476]
 [0.         0.         0.00094762]]","[[ 0.00022245 -0.00087593  0.        ]
 [ 0.00026447 -0.00079019  0.        ]]","[[0.         0.         0.00022655]
 [0.         0.         0.00021371]]","[[ 4.24878841e-05 -7.49083956e-05  0.00000000e+00]
 [ 1.66039343e-04  2.24884662e-05  0.00000000e+00]]","[[ 0.          0.         -0.00041205]
 [ 0.          0.         -0.00029585]]","[[-2.22888385e-04  4.10282752e-04  0.00000000e+00]
 [-7.90043907e-05  4.71912543e-04  0.00000000e+00]]","[[ 0.          0.         -0.00058229]
 [ 0.          0.         -0.00065601]]","[[-6.73373808e-06  6.21809028e-04  0.00000000e+00]
 [ 2.16873706e-04  7.01253860e-04  0.00000000e+00]]","[[ 0.          0.         -0.00054079]
 [ 0.          0.         -0.00058045]]","[[-0.0004993   0.00061754  0.        ]
 [-0.00030848  0.00078228  0.        ]]","[[ 0.          0.         -0.000575  ]
 [ 0.          0.         -0.00045895]]","[[ 0.00011966  0.00062261  0.        ]
 [-0.00028063  0.0005607   0.        ]]","[[ 0.          0.         -0.00063887]
 [ 0.          0.         -0.00032889]]","[[ 1.42003048e-05  6.55980173e-04  0.00000000e+00]
 [-8.77229007e-05  5.33209687e-04  0.00000000e+00]]","[[ 0.          0.         -0.0005262 ]
 [ 0.          0.         -0.00030762]]","[[ 0.00012278  0.00051631  0.        ]
 [-0.00014607  0.00036993  0.        ]]","[[0.00000000e+00 0.00000000e+00 8.25723125e-05]
 [0.00000000e+00 0.00000000e+00 2.83017456e-04]]","[[-3.57786037e-05  7.67869669e-05  0.00000000e+00]
 [-1.92712716e-04 -1.16711067e-04  0.00000000e+00]]","[[0.         0.         0.00096885]
 [0.         0.         0.00092658]]","[[-0.00019598 -0.00082067  0.        ]
 [-0.00010522 -0.0008308   0.        ]]","[[0.         0.         0.00040102]
 [0.         0.         0.00025718]]","[[ 7.57642876e-05 -4.43838575e-04  0.00000000e+00]
 [ 8.24734223e-05 -3.10292993e-04  0.00000000e+00]]"
"[[ 0.00000000e+00  0.00000000e+00 -5.08582127e-05]
 [ 0.00000000e+00  0.00000000e+00  4.78841559e-05]]","[[-1.54330165e-04 -7.24781833e-05  0.00000000e+00]
 [-1.59291030e-04 -1.88728293e-04  0.00000000e+00]]","[[0.         0.         0.000798  ]
 [0.         0.         0.00103067]]","[[ 5.95633831e-05 -8.67820644e-04  0.00000000e+00]
 [ 1.66963713e-04 -1.05201078e-03  0.00000000e+00]]","[[0.         0.         0.00088823]
 [0.         0.         0.00076948]]","[[ 0.00012562 -0.00082165  0.        ]
 [ 0.00013832 -0.00067658  0.        ]]","[[0.         0.         0.00043244]
 [0.         0.         0.00033154]]","[[-0.00015225 -0.00038117  0.        ]
 [-0.00020224 -0.0002437   0.        ]]","[[ 0.00000000e+00  0.00000000e+00  1.85261270e-04]
 [ 0.00000000e+00  0.00000000e+00 -6.10951461e-05]]","[[ 1.65724552e-04 -1.41131457e-04  0.00000000e+00]
 [ 6.50705494e-05 -4.84709027e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  4.33638120e-04]
 [ 0.00000000e+00  0.00000000e+00 -1.00315906e-05]]","[[-1.88720074e-04 -3.20941053e-06  0.00000000e+00]
 [-1.10094055e-04  1.32306575e-04  0.00000000e+00]]","[[0.         0.         0.00037979]
 [0.         0.         0.00050044]]","[[ 3.51946089e-05  7.37557693e-06  0.00000000e+00]
 [-5.18722361e-05 -3.15016523e-05  0.00000000e+00]]","[[0.         0.         0.0001273 ]
 [0.         0.         0.00048223]]","[[-2.34259472e-04 -1.02115808e-04  0.00000000e+00]
 [-8.31453617e-05 -1.59295417e-04  0.00000000e+00]]","[[0.         0.         0.00031834]
 [0.         0.         0.00061816]]","[[-8.71037540e-05 -2.80003266e-04  0.00000000e+00]
 [-2.37544392e-04 -4.30610251e-04  0.00000000e+00]]","[[0.         0.         0.00080105]
 [0.         0.         0.00106797]]","[[-0.00022263 -0.00072026  0.        ]
 [-0.0002986  -0.00094144  0.        ]]","[[0.         0.         0.0009462 ]
 [0.         0.         0.00067434]]","[[-5.66645411e-06 -9.78709513e-04  0.00000000e+00]
 [ 8.74385039e-05 -7.59227646e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  6.03649127e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.00330326e-05]]","[[ 1.25045364e-04 -1.74964940e-04  0.00000000e+00]
 [ 9.08899191e-05 -8.08959924e-05  0.00000000e+00]]"
"[[ 0.          0.         -0.00034121]
 [ 0.          0.         -0.00038944]]","[[-0.00012057  0.00025424  0.        ]
 [-0.00018042  0.00025771  0.        ]]","[[0.00000000e+00 0.00000000e+00 4.79750634e-05]
 [0.00000000e+00 0.00000000e+00 3.62109777e-04]]","[[-1.60342135e-04 -2.35845101e-04  0.00000000e+00]
 [-7.37764699e-05 -5.48290618e-04  0.00000000e+00]]","[[0.         0.         0.00101315]
 [0.         0.         0.00091607]]","[[ 0.00019358 -0.00105759  0.        ]
 [ 0.00011509 -0.00099206  0.        ]]","[[0.         0.         0.0009846 ]
 [0.         0.         0.00078724]]","[[-1.40882803e-05 -8.97064170e-04  0.00000000e+00]
 [-2.01053002e-04 -7.95512706e-04  0.00000000e+00]]","[[0.         0.         0.00081652]
 [0.         0.         0.00063561]]","[[ 2.92365103e-04 -8.27278989e-04  0.00000000e+00]
 [-4.43336965e-05 -8.10519913e-04  0.00000000e+00]]","[[0.         0.         0.00113786]
 [0.         0.         0.00058893]]","[[ 0.00019555 -0.00063402  0.        ]
 [ 0.0001474  -0.00060694  0.        ]]","[[0.         0.         0.00109399]
 [0.         0.         0.00115504]]","[[-7.54327782e-06 -6.22636062e-04  0.00000000e+00]
 [ 2.09080265e-04 -6.37989677e-04  0.00000000e+00]]","[[0.         0.         0.00080983]
 [0.         0.         0.00092087]]","[[-3.11985355e-04 -8.12326120e-04  0.00000000e+00]
 [ 1.62152884e-05 -7.55675102e-04  0.00000000e+00]]","[[0.         0.         0.00095271]
 [0.         0.         0.00108069]]","[[-0.00017669 -0.00086901  0.        ]
 [-0.00016841 -0.00092986  0.        ]]","[[0.         0.         0.00107198]
 [0.         0.         0.00112316]]","[[-0.00025845 -0.00109591  0.        ]
 [-0.0001578  -0.00113554  0.        ]]","[[ 0.00000000e+00  0.00000000e+00  2.40782527e-04]
 [ 0.00000000e+00  0.00000000e+00 -4.99130615e-05]]","[[ 0.00019783 -0.00043055  0.        ]
 [ 0.0002159  -0.00015032  0.        ]]","[[ 0.          0.         -0.00029928]
 [ 0.          0.         -0.0002405 ]]","[[8.38998249e-05 1.98292100e-04 0.00000000e+00]
 [3.48282206e-05 1.80083571e-04 0.00000000e+00]]"
"[[ 0.          0.         -0.00037708]
 [ 0.          0.         -0.00053261]]","[[-1.16928915e-05  3.80164600e-04  0.00000000e+00]
 [-8.21394438e-05  4.97267260e-04  0.00000000e+00]]","[[ 0.          0.         -0.00070757]
 [ 0.          0.         -0.00054835]]","[[-0.0002718   0.00053573  0.        ]
 [-0.00027103  0.00032977  0.        ]]","[[0.         0.         0.00043903]
 [0.         0.         0.00053349]]","[[ 1.27452343e-04 -5.83482694e-04  0.00000000e+00]
 [ 9.22418863e-05 -6.97597655e-04  0.00000000e+00]]","[[0.        0.        0.0008708]
 [0.        0.        0.0007428]]","[[ 7.55149457e-05 -8.00102438e-04  0.00000000e+00]
 [-7.05589621e-05 -7.93444185e-04  0.00000000e+00]]","[[0.         0.         0.00084488]
 [0.         0.         0.00096021]]","[[ 2.11631144e-04 -9.87044207e-04  0.00000000e+00]
 [-9.22308477e-05 -1.07236125e-03  0.00000000e+00]]","[[0.         0.         0.00110004]
 [0.         0.         0.0007965 ]]","[[ 0.00040803 -0.0008608   0.        ]
 [ 0.00028591 -0.00094587  0.        ]]","[[0.         0.         0.00108828]
 [0.         0.         0.00112065]]","[[-3.02020124e-05 -8.55456698e-04  0.00000000e+00]
 [ 2.91425724e-04 -8.60107935e-04  0.00000000e+00]]","[[0.         0.         0.00090445]
 [0.         0.         0.00068655]]","[[-1.59447198e-04 -1.00812903e-03  0.00000000e+00]
 [ 9.23559499e-05 -8.67699185e-04  0.00000000e+00]]","[[0.         0.         0.00093662]
 [0.         0.         0.00084261]]","[[-1.10879512e-04 -8.58681706e-04  0.00000000e+00]
 [-4.87889302e-05 -8.36213038e-04  0.00000000e+00]]","[[0.         0.         0.00063206]
 [0.         0.         0.00036684]]","[[-7.27891966e-05 -7.53348418e-04  0.00000000e+00]
 [ 1.25224347e-04 -5.36079839e-04  0.00000000e+00]]","[[ 0.          0.         -0.00061111]
 [ 0.          0.         -0.00070093]]","[[0.00026071 0.00039911 0.        ]
 [0.0001904  0.00053297 0.        ]]","[[ 0.          0.         -0.00042186]
 [ 0.          0.         -0.0002842 ]]","[[-1.24630715e-05  4.02545821e-04  0.00000000e+00]
 [-3.73141939e-05  2.90335669e-04  0.00000000e+00]]"
