detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[0.         0.         0.00020941]
 [0.         0.         0.00020043]]","[[ 8.84533043e-05 -1.31377974e-04  0.00000000e+00]
 [ 9.77850926e-05 -1.05047729e-04  0.00000000e+00]]","[[ 0.          0.         -0.00014606]
 [ 0.          0.         -0.00021534]]","[[3.21847260e-05 2.81636272e-04 0.00000000e+00]
 [5.71308923e-05 3.76901001e-04 0.00000000e+00]]","[[ 0.          0.         -0.00054739]
 [ 0.          0.         -0.00055067]]","[[-6.21904454e-05  6.29084818e-04  0.00000000e+00]
 [-4.07274742e-05  6.38984382e-04  0.00000000e+00]]","[[ 0.          0.         -0.00045543]
 [ 0.          0.         -0.00038957]]","[[3.72803946e-05 5.58344105e-04 0.00000000e+00]
 [8.15681734e-05 5.50395168e-04 0.00000000e+00]]","[[ 0.          0.         -0.00050823]
 [ 0.          0.         -0.00033318]]","[[-4.18662912e-05  5.68453759e-04  0.00000000e+00]
 [ 6.89848848e-05  5.00776225e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.73347662e-04]
 [ 0.00000000e+00  0.00000000e+00 -7.95561549e-05]]","[[-1.38553392e-04  3.17941000e-04  0.00000000e+00]
 [ 3.18107222e-05  2.82373132e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.98988189e-05]
 [0.00000000e+00 0.00000000e+00 6.05591234e-05]]","[[-1.20854612e-04 -1.10667918e-05  0.00000000e+00]
 [-1.86582393e-04 -7.46818328e-05  0.00000000e+00]]","[[0.         0.         0.00037897]
 [0.         0.         0.00037984]]","[[ 1.74337289e-05 -2.38580825e-04  0.00000000e+00]
 [ 6.17581462e-06 -2.77337567e-04  0.00000000e+00]]","[[0.         0.         0.00024051]
 [0.         0.         0.00019618]]","[[-2.21149784e-05 -2.64897127e-04  0.00000000e+00]
 [-7.64762802e-06 -2.29955068e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.02664428e-05]
 [0.00000000e+00 0.00000000e+00 5.20236782e-05]]","[[ 1.21625074e-05 -1.21457888e-04  0.00000000e+00]
 [ 1.07431992e-05 -9.39318371e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -8.42816971e-06]
 [ 0.00000000e+00  0.00000000e+00 -4.10493184e-05]]","[[ 1.06676140e-05 -3.69390572e-05  0.00000000e+00]
 [ 1.96874338e-05 -5.36459253e-06  0.00000000e+00]]","[[ 0.          0.         -0.00012936]
 [ 0.          0.         -0.00012889]]","[[1.60988667e-05 9.79244087e-05 0.00000000e+00]
 [1.06286363e-05 1.10644346e-04 0.00000000e+00]]"
"[[0.         0.         0.00021243]
 [0.         0.         0.00031714]]","[[ 1.51508775e-05 -2.07201151e-04  0.00000000e+00]
 [ 4.21355353e-05 -3.00839793e-04  0.00000000e+00]]","[[0.         0.         0.00038042]
 [0.         0.         0.00034138]]","[[ 5.95160622e-05 -2.87539022e-04  0.00000000e+00]
 [ 7.31383925e-05 -2.07753597e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.04091978e-04]
 [0.00000000e+00 0.00000000e+00 1.65246353e-05]]","[[-8.90177899e-07  4.84748911e-05  0.00000000e+00]
 [-3.58873136e-05  1.26457790e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.64824480e-05]
 [0.00000000e+00 0.00000000e+00 1.55377271e-04]]","[[-2.49491565e-05  8.11567895e-05  0.00000000e+00]
 [ 4.71380545e-05  4.66172792e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.94676698e-05]
 [0.00000000e+00 0.00000000e+00 1.46411347e-04]]","[[-1.16730685e-04  1.86923569e-05  0.00000000e+00]
 [-6.14693373e-05 -2.19632612e-05  0.00000000e+00]]","[[0.         0.         0.00026418]
 [0.         0.         0.00028496]]","[[-1.53100453e-04 -2.52333177e-04  0.00000000e+00]
 [-8.70941595e-05 -2.61106722e-04  0.00000000e+00]]","[[0.         0.         0.00049405]
 [0.         0.         0.00034701]]","[[-1.79168415e-05 -4.01981110e-04  0.00000000e+00]
 [-1.39946748e-04 -4.22812762e-04  0.00000000e+00]]","[[0.         0.         0.00034138]
 [0.         0.         0.00030692]]","[[ 4.15592034e-05 -3.39520886e-04  0.00000000e+00]
 [ 6.84076601e-05 -2.96431832e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  3.58796850e-05]
 [ 0.00000000e+00  0.00000000e+00 -2.05202217e-05]]","[[ 1.73669705e-05 -1.21777346e-04  0.00000000e+00]
 [ 1.69836759e-05 -6.22780708e-05  0.00000000e+00]]","[[ 0.0000000e+00  0.0000000e+00 -9.1717136e-05]
 [ 0.0000000e+00  0.0000000e+00 -1.0031899e-04]]","[[1.81841124e-05 4.71269772e-05 0.00000000e+00]
 [1.41566852e-05 6.42484644e-05 0.00000000e+00]]","[[ 0.          0.         -0.00012804]
 [ 0.          0.         -0.00014079]]","[[1.95871869e-05 1.12195925e-04 0.00000000e+00]
 [1.87102519e-05 1.33373227e-04 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -8.62800844e-05]
 [ 0.00000000e+00  0.00000000e+00 -5.29126798e-05]]","[[-7.25950819e-06  1.17699709e-04  0.00000000e+00]
 [-8.78070798e-06  9.26309184e-05  0.00000000e+00]]"
"[[0.00000000e+00 0.00000000e+00 2.81474567e-05]
 [0.00000000e+00 0.00000000e+00 1.06860796e-04]]","[[-3.99512713e-05 -7.52445066e-05  0.00000000e+00]
 [-3.89150586e-05 -1.66620842e-04  0.00000000e+00]]","[[0.         0.         0.00046793]
 [0.         0.         0.00052428]]","[[ 2.00675266e-05 -5.12703351e-04  0.00000000e+00]
 [ 2.89371752e-05 -5.45164875e-04  0.00000000e+00]]","[[0.         0.         0.00060273]
 [0.         0.         0.00050847]]","[[ 6.50973490e-05 -5.31612385e-04  0.00000000e+00]
 [ 3.10698850e-07 -4.57606302e-04  0.00000000e+00]]","[[0.         0.         0.00047605]
 [0.         0.         0.00053254]]","[[-6.44947033e-05 -4.27721826e-04  0.00000000e+00]
 [-9.63397157e-06 -4.70843049e-04  0.00000000e+00]]","[[0.         0.         0.00047043]
 [0.         0.         0.00041476]]","[[-7.77629112e-05 -4.86994088e-04  0.00000000e+00]
 [-1.36744866e-04 -4.58008195e-04  0.00000000e+00]]","[[0.         0.         0.00046799]
 [0.         0.         0.00031501]]","[[-4.60127810e-05 -5.27644904e-04  0.00000000e+00]
 [-1.02827271e-04 -4.88858170e-04  0.00000000e+00]]","[[0.         0.         0.00042094]
 [0.         0.         0.0002265 ]]","[[ 1.18197299e-04 -3.50843534e-04  0.00000000e+00]
 [-2.63404772e-06 -3.17012643e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -3.96979978e-05]
 [ 0.00000000e+00  0.00000000e+00 -3.71513122e-05]]","[[ 3.97764324e-05 -6.59282933e-05  0.00000000e+00]
 [ 9.69352343e-05  6.57518840e-06  0.00000000e+00]]","[[ 0.          0.         -0.00018561]
 [ 0.          0.         -0.00019904]]","[[2.67681317e-05 1.34061196e-04 0.00000000e+00]
 [9.25864531e-06 1.52232577e-04 0.00000000e+00]]","[[ 0.          0.         -0.00014111]
 [ 0.          0.         -0.00011875]]","[[2.52731261e-06 1.44512469e-04 0.00000000e+00]
 [1.48664136e-06 1.32590379e-04 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -7.08619011e-05]
 [ 0.00000000e+00  0.00000000e+00 -4.21649589e-05]]","[[-5.01697589e-07  1.06342929e-04  0.00000000e+00]
 [-1.03445128e-05  8.45825226e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.79018838e-05]
 [0.00000000e+00 0.00000000e+00 9.51263547e-05]]","[[-1.93172529e-05 -2.96690832e-05  0.00000000e+00]
 [-1.44288159e-05 -5.59378917e-05  0.00000000e+00]]"
"[[ 0.          0.         -0.00012862]
 [ 0.          0.         -0.00014232]]","[[-3.03551931e-05  9.24833445e-05  0.00000000e+00]
 [-4.46583802e-05  9.29066423e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.65585150e-05]
 [0.00000000e+00 0.00000000e+00 1.76473362e-04]]","[[-6.38771490e-05 -1.90558719e-04  0.00000000e+00]
 [-4.10727433e-05 -3.13859384e-04  0.00000000e+00]]","[[0.         0.         0.00048614]
 [0.         0.         0.00047583]]","[[ 7.23146039e-05 -5.49985871e-04  0.00000000e+00]
 [ 4.01559272e-05 -5.49786192e-04  0.00000000e+00]]","[[0.         0.         0.00037065]
 [0.         0.         0.00037016]]","[[-6.41510734e-05 -4.60348925e-04  0.00000000e+00]
 [-4.67338667e-05 -4.84274802e-04  0.00000000e+00]]","[[0.         0.         0.00040278]
 [0.         0.         0.00024354]]","[[ 3.37068532e-05 -4.76664795e-04  0.00000000e+00]
 [-9.45355799e-05 -3.93291385e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.82205253e-04]
 [0.00000000e+00 0.00000000e+00 7.53410189e-06]]","[[ 7.62632628e-05 -2.68370992e-04  0.00000000e+00]
 [-2.89077701e-05 -2.22345683e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  2.14292597e-05]
 [ 0.00000000e+00  0.00000000e+00 -7.05612621e-05]]","[[1.82593950e-04 4.48881600e-05 0.00000000e+00]
 [1.27231111e-04 8.11829864e-05 0.00000000e+00]]","[[ 0.          0.         -0.00035377]
 [ 0.          0.         -0.00026916]]","[[-1.94582571e-05  2.40189595e-04  0.00000000e+00]
 [ 5.11715600e-05  2.67019364e-04  0.00000000e+00]]","[[ 0.          0.         -0.00016769]
 [ 0.          0.         -0.00014369]]","[[ 9.97069417e-06  2.07933359e-04  0.00000000e+00]
 [-1.74448126e-05  1.69491572e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.22158713e-05]
 [ 0.00000000e+00  0.00000000e+00  9.26684387e-06]]","[[-1.95117123e-05  6.22596418e-05  0.00000000e+00]
 [-1.45060898e-05  3.47301825e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.30532861e-05]
 [0.00000000e+00 0.00000000e+00 1.12892819e-04]]","[[-2.13904361e-05 -4.33120858e-05  0.00000000e+00]
 [-2.48438148e-05 -7.92199177e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.21215973e-04]
 [0.00000000e+00 0.00000000e+00 9.71005930e-05]]","[[-2.43562533e-06 -1.25841085e-04  0.00000000e+00]
 [ 1.55381275e-06 -1.15054759e-04  0.00000000e+00]]"
"[[ 0.          0.         -0.00013107]
 [ 0.          0.         -0.00018009]]","[[3.95731574e-06 1.35586708e-04 0.00000000e+00]
 [1.12273921e-05 1.96095306e-04 0.00000000e+00]]","[[ 0.          0.         -0.0003734 ]
 [ 0.          0.         -0.00031382]]","[[-1.05589300e-04  2.83061326e-04  0.00000000e+00]
 [-8.75977106e-05  1.98708552e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -5.50537292e-05]
 [ 0.00000000e+00  0.00000000e+00  2.44734806e-05]]","[[ 1.66427169e-05 -5.87123204e-05  0.00000000e+00]
 [ 4.51661797e-05 -1.26258850e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -8.06903550e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.31788322e-04]]","[[-2.83806714e-05 -4.69620535e-05  0.00000000e+00]
 [-4.81950665e-05 -3.29168857e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  1.74521342e-07]
 [ 0.00000000e+00  0.00000000e+00 -1.14771729e-04]]","[[ 1.14173334e-04 -4.29078369e-05  0.00000000e+00]
 [ 2.16008461e-05  2.92716513e-05  0.00000000e+00]]","[[ 0.          0.         -0.00024411]
 [ 0.          0.         -0.00027867]]","[[1.00452296e-04 2.05632317e-04 0.00000000e+00]
 [4.71999282e-05 2.01200025e-04 0.00000000e+00]]","[[ 0.          0.         -0.00026144]
 [ 0.          0.         -0.00017967]]","[[0.00012535 0.00034163 0.        ]
 [0.00016592 0.00033317 0.        ]]","[[ 0.          0.         -0.00031324]
 [ 0.          0.         -0.00019671]]","[[-1.01032100e-04  2.46757554e-04  0.00000000e+00]
 [-4.15648694e-05  2.13969802e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.99937324e-05]
 [0.00000000e+00 0.00000000e+00 6.11239993e-05]]","[[ 2.17910986e-06  4.78196612e-05  0.00000000e+00]
 [-2.61144074e-05 -2.19918391e-06  0.00000000e+00]]","[[0.         0.         0.00010651]
 [0.         0.         0.00011555]]","[[-2.58348471e-05 -8.67782842e-05  0.00000000e+00]
 [-1.65835686e-05 -9.91937595e-05  0.00000000e+00]]","[[0.         0.         0.00011987]
 [0.         0.         0.00010436]]","[[-1.05275642e-05 -1.28710791e-04  0.00000000e+00]
 [-1.88221193e-06 -1.25520725e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -1.33765916e-05]
 [ 0.00000000e+00  0.00000000e+00 -4.23572678e-05]]","[[ 1.78518830e-05 -3.44233935e-05  0.00000000e+00]
 [ 1.49046221e-05 -3.23094967e-06  0.00000000e+00]]"
"[[ 0.00000000e+00  0.00000000e+00 -2.86878407e-05]
 [ 0.00000000e+00  0.00000000e+00 -4.02423811e-05]]","[[1.20459067e-05 5.25716776e-05 0.00000000e+00]
 [4.12238472e-05 9.00182270e-05 0.00000000e+00]]","[[ 0.          0.         -0.00036468]
 [ 0.          0.         -0.00045251]]","[[-4.41037350e-05  3.98992818e-04  0.00000000e+00]
 [-7.51891641e-05  4.51077627e-04  0.00000000e+00]]","[[ 0.          0.         -0.00044398]
 [ 0.          0.         -0.0003582 ]]","[[-4.34110627e-05  4.00578608e-04  0.00000000e+00]
 [ 9.17216965e-06  3.37972032e-04  0.00000000e+00]]","[[ 0.          0.         -0.00038321]
 [ 0.          0.         -0.00045446]]","[[ 2.14956689e-05  3.43401630e-04  0.00000000e+00]
 [-2.17403480e-05  3.86457359e-04  0.00000000e+00]]","[[ 0.          0.         -0.00028855]
 [ 0.          0.         -0.00026003]]","[[9.42034346e-05 3.33120218e-04 0.00000000e+00]
 [1.12659356e-04 3.34483130e-04 0.00000000e+00]]","[[ 0.          0.         -0.00038679]
 [ 0.          0.         -0.00026125]]","[[1.25660992e-05 4.11305205e-04 0.00000000e+00]
 [5.09634533e-05 3.49423060e-04 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.02759449e-04]
 [ 0.00000000e+00  0.00000000e+00 -2.25149996e-05]]","[[-8.25477211e-07  2.58349779e-04  0.00000000e+00]
 [ 1.06841230e-04  2.19673950e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.74126436e-05]
 [ 0.00000000e+00  0.00000000e+00  1.63762361e-05]]","[[-1.31685880e-04 -8.45182610e-06  0.00000000e+00]
 [-1.13612189e-04 -4.92168719e-05  0.00000000e+00]]","[[0.         0.         0.00021393]
 [0.         0.         0.00018293]]","[[ 2.38783938e-05 -1.33469409e-04  0.00000000e+00]
 [ 2.46345332e-06 -1.45373329e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.65787678e-05]
 [0.00000000e+00 0.00000000e+00 6.64237151e-05]]","[[-1.17255904e-05 -1.19058001e-04  0.00000000e+00]
 [-3.17285341e-06 -1.01291841e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -9.67145072e-06]
 [ 0.00000000e+00  0.00000000e+00 -5.04058290e-05]]","[[ 1.79879554e-05 -3.27543315e-05  0.00000000e+00]
 [ 2.51001491e-05  7.43676977e-06  0.00000000e+00]]","[[ 0.          0.         -0.00011871]
 [ 0.          0.         -0.00010933]]","[[1.12836741e-05 1.01365904e-04 0.00000000e+00]
 [5.97897270e-06 1.06240232e-04 0.00000000e+00]]"
"[[0.00000000e+00 0.00000000e+00 5.85303552e-05]
 [0.00000000e+00 0.00000000e+00 8.14351314e-05]]","[[-3.98825464e-06 -4.77131546e-05  0.00000000e+00]
 [ 9.94419282e-06 -6.08321988e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  2.03608407e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.43851757e-04]]","[[ 7.08509478e-05  9.38038147e-05  0.00000000e+00]
 [-4.59487471e-06  2.29389440e-04  0.00000000e+00]]","[[ 0.          0.         -0.00034693]
 [ 0.          0.         -0.00033087]]","[[-5.46532983e-05  4.04131908e-04  0.00000000e+00]
 [-3.18946991e-05  4.03255839e-04  0.00000000e+00]]","[[ 0.          0.         -0.00026751]
 [ 0.          0.         -0.00031557]]","[[5.51419675e-05 3.37821739e-04 0.00000000e+00]
 [1.35459609e-05 3.75486191e-04 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.28906458e-04]
 [ 0.00000000e+00  0.00000000e+00 -8.76980754e-05]]","[[-4.64747595e-06  3.18796720e-04  0.00000000e+00]
 [ 1.12188966e-04  2.48658098e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -1.73304316e-04]
 [ 0.00000000e+00  0.00000000e+00 -2.18061175e-05]]","[[-9.34880501e-05  2.07307120e-04  0.00000000e+00]
 [-1.56298052e-05  1.45230858e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.43472523e-05]
 [0.00000000e+00 0.00000000e+00 1.63306764e-04]]","[[-9.11017407e-05 -5.72285958e-05  0.00000000e+00]
 [ 1.06504744e-05 -7.19119972e-05  0.00000000e+00]]","[[0.         0.         0.00018793]
 [0.         0.         0.00010493]]","[[-7.35831565e-05 -2.15304013e-04  0.00000000e+00]
 [-1.18154552e-04 -2.16094714e-04  0.00000000e+00]]","[[0.         0.         0.00016127]
 [0.         0.         0.00011653]]","[[ 5.51932550e-05 -1.34230749e-04  0.00000000e+00]
 [ 4.89886066e-05 -1.04902098e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -4.74068005e-05]
 [ 0.00000000e+00  0.00000000e+00 -7.03223554e-05]]","[[ 4.31611647e-06 -5.93369862e-06  0.00000000e+00]
 [ 6.94184682e-06  2.29881127e-05  0.00000000e+00]]","[[ 0.          0.         -0.00011842]
 [ 0.          0.         -0.00012283]]","[[2.1075584e-05 1.0437355e-04 0.0000000e+00]
 [1.5211587e-05 1.2244975e-04 0.0000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -3.99631758e-05]
 [ 0.00000000e+00  0.00000000e+00 -7.90267156e-06]]","[[-1.11598238e-05  7.86493684e-05  0.00000000e+00]
 [-1.05178369e-05  5.09954496e-05  0.00000000e+00]]"
"[[0.00000000e+00 0.00000000e+00 6.63068773e-05]
 [0.00000000e+00 0.00000000e+00 7.86905683e-05]]","[[-1.26572806e-05 -7.64436601e-05  0.00000000e+00]
 [-3.16044231e-05 -1.03299377e-04  0.00000000e+00]]","[[0.         0.         0.00032136]
 [0.         0.         0.00025382]]","[[ 1.18127927e-04 -2.42173757e-04  0.00000000e+00]
 [ 7.38963094e-05 -1.73028316e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  3.46935243e-05]
 [ 0.00000000e+00  0.00000000e+00 -7.15624898e-06]]","[[-2.53569624e-05  4.57347152e-05  0.00000000e+00]
 [-3.93755202e-05  9.08417458e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.23535321e-05]
 [0.00000000e+00 0.00000000e+00 7.92804841e-05]]","[[5.02928537e-05 1.83302291e-05 0.00000000e+00]
 [3.55978659e-05 1.90621778e-05 0.00000000e+00]]","[[0.0000000e+00 0.0000000e+00 1.6572181e-05]
 [0.0000000e+00 0.0000000e+00 1.4836260e-04]]","[[-9.69054761e-05  2.56660039e-05  0.00000000e+00]
 [ 3.21120155e-05 -5.76695593e-05  0.00000000e+00]]","[[0.         0.         0.00012532]
 [0.         0.         0.0001492 ]]","[[-1.10205456e-04 -1.29168065e-04  0.00000000e+00]
 [-8.52202012e-05 -1.27782871e-04  0.00000000e+00]]","[[0.         0.         0.00016036]
 [0.         0.         0.00015219]]","[[-8.53826558e-05 -2.52944147e-04  0.00000000e+00]
 [-5.38437140e-05 -2.19243428e-04  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.74583319e-04]
 [0.00000000e+00 0.00000000e+00 1.69958609e-05]]","[[ 3.67336924e-05 -1.69044845e-04  0.00000000e+00]
 [-6.07325803e-05 -1.39241465e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.30838782e-05]
 [ 0.00000000e+00  0.00000000e+00 -2.49034250e-05]]","[[5.64670027e-05 1.52272854e-05 0.00000000e+00]
 [7.38339574e-05 4.77792537e-05 0.00000000e+00]]","[[ 0.          0.         -0.00011977]
 [ 0.          0.         -0.00011756]]","[[ 2.77150796e-06  1.01151100e-04  0.00000000e+00]
 [-3.21664451e-06  1.07173997e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -5.22831385e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.09309939e-05]]","[[-7.87239401e-06  8.61496282e-05  0.00000000e+00]
 [-1.67784136e-05  5.37270824e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 9.43989917e-05]
 [0.00000000e+00 0.00000000e+00 9.92062123e-05]]","[[-1.45250499e-05 -5.98965746e-05  0.00000000e+00]
 [-8.66139261e-06 -7.68478872e-05  0.00000000e+00]]"
"[[0.00000000e+00 0.00000000e+00 1.42813850e-05]
 [0.00000000e+00 0.00000000e+00 5.29367753e-06]]","[[-6.36556443e-06 -3.07528663e-05  0.00000000e+00]
 [-3.08653320e-05 -3.86167417e-05  0.00000000e+00]]","[[0.         0.         0.00023589]
 [0.         0.         0.00033929]]","[[ 4.57467153e-05 -2.56141485e-04  0.00000000e+00]
 [ 8.94501960e-05 -3.24874106e-04  0.00000000e+00]]","[[0.         0.         0.00026984]
 [0.         0.         0.00023676]]","[[-2.20019386e-06 -2.55284316e-04  0.00000000e+00]
 [-1.42667339e-05 -2.20304061e-04  0.00000000e+00]]","[[0.         0.         0.0002584 ]
 [0.         0.         0.00031363]]","[[ 1.16334138e-05 -2.40961413e-04  0.00000000e+00]
 [ 2.87902562e-05 -2.75770514e-04  0.00000000e+00]]","[[0.         0.         0.00015065]
 [0.         0.         0.00016981]]","[[-1.10321460e-04 -1.96343496e-04  0.00000000e+00]
 [-6.05481055e-05 -2.27538551e-04  0.00000000e+00]]","[[0.         0.         0.00023848]
 [0.         0.         0.00010747]]","[[-1.84919071e-05 -2.60692671e-04  0.00000000e+00]
 [-8.97530857e-05 -1.91887769e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  8.37945315e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.56121042e-05]]","[[-1.57944607e-05 -1.68830613e-04  0.00000000e+00]
 [-5.86895969e-05 -1.23139876e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  4.36120861e-05]
 [ 0.00000000e+00  0.00000000e+00 -7.75718233e-05]]","[[1.21566757e-04 3.25031067e-05 0.00000000e+00]
 [1.82800547e-05 4.71216223e-05 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -1.42349146e-04]
 [ 0.00000000e+00  0.00000000e+00 -7.60689506e-05]]","[[1.00684986e-05 1.23950032e-04 0.00000000e+00]
 [5.35367264e-05 1.26894190e-04 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -3.90409018e-05]
 [ 0.00000000e+00  0.00000000e+00 -2.04888490e-05]]","[[-1.02155915e-05  6.96273600e-05  0.00000000e+00]
 [-2.33527333e-05  4.43312455e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.47773585e-05]
 [0.00000000e+00 0.00000000e+00 1.11510437e-04]]","[[-2.65865035e-05 -5.49382383e-05  0.00000000e+00]
 [-2.20859798e-05 -8.94961380e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.79476457e-05]
 [0.00000000e+00 0.00000000e+00 4.86842755e-05]]","[[ 5.96035432e-06 -9.91450867e-05  0.00000000e+00]
 [ 8.43207032e-06 -7.97797456e-05  0.00000000e+00]]"
"[[ 0.00000000e+00  0.00000000e+00 -3.75602369e-05]
 [ 0.00000000e+00  0.00000000e+00 -4.35009997e-05]]","[[-2.20681832e-06  3.03767403e-05  0.00000000e+00]
 [-2.01382261e-06  3.58174369e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -6.70395622e-05]
 [ 0.00000000e+00  0.00000000e+00  8.51359843e-05]]","[[-6.07816020e-05 -9.52454487e-06  0.00000000e+00]
 [ 2.33318311e-05 -1.25391604e-04  0.00000000e+00]]","[[0.         0.         0.00018263]
 [0.         0.         0.00018702]]","[[-5.26969497e-06 -2.38397386e-04  0.00000000e+00]
 [ 9.02707576e-06 -2.40486232e-04  0.00000000e+00]]","[[0.         0.         0.0001509 ]
 [0.         0.         0.00020935]]","[[-2.92826573e-05 -2.07062023e-04  0.00000000e+00]
 [-2.92396213e-06 -2.43184110e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  8.16947282e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.53944006e-05]]","[[-4.23556027e-05 -1.61573166e-04  0.00000000e+00]
 [-1.01261419e-04 -1.23263140e-04  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00  1.48465692e-04]
 [ 0.00000000e+00  0.00000000e+00 -1.98939466e-05]]","[[ 9.93658527e-05 -1.32965922e-04  0.00000000e+00]
 [-1.72412679e-05 -5.63594495e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -5.76426646e-05]
 [ 0.00000000e+00  0.00000000e+00 -1.30976102e-04]]","[[ 3.55415644e-05  4.45481109e-05  0.00000000e+00]
 [-2.31541511e-05  4.78374019e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -2.50183406e-05]
 [ 0.00000000e+00  0.00000000e+00 -3.51374817e-05]]","[[1.28650517e-04 1.54238853e-04 0.00000000e+00]
 [7.85888193e-05 1.31495225e-04 0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -1.14313679e-04]
 [ 0.00000000e+00  0.00000000e+00 -1.55946408e-05]]","[[-5.90383534e-05  7.77995615e-05  0.00000000e+00]
 [ 5.76263343e-07  5.67936915e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 9.14611696e-05]
 [0.00000000e+00 0.00000000e+00 8.73679043e-05]]","[[-7.35015968e-06 -4.75247135e-05  0.00000000e+00]
 [-2.40704924e-05 -7.34820444e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.66055448e-05]
 [0.00000000e+00 0.00000000e+00 6.07068526e-05]]","[[-8.45649400e-06 -1.08221460e-04  0.00000000e+00]
 [ 6.24394738e-06 -9.17764185e-05  0.00000000e+00]]","[[ 0.00000000e+00  0.00000000e+00 -5.53116379e-05]
 [ 0.00000000e+00  0.00000000e+00 -7.28297366e-05]]","[[1.82236491e-05 1.47278334e-05 0.00000000e+00]
 [1.39546810e-05 3.93082089e-05 0.00000000e+00]]"
