detector-4 (E),detector-4 (H),detector-3 (E),detector-3 (H),detector-2 (E),detector-2 (H),detector-1 (E),detector-1 (H),detector0 (E),detector0 (H),detector1 (E),detector1 (H),detector2 (E),detector2 (H),detector3 (E),detector3 (H),detector4 (E),detector4 (H),detector5 (E),detector5 (H),detector6 (E),detector6 (H),detector7 (E),detector7 (H)
"[[0.00000000e+00 0.00000000e+00 1.36726003e-09]
 [0.00000000e+00 0.00000000e+00 8.81564439e-10]]","[[ 4.29559374e-10 -1.04692875e-09  0.00000000e+00]
 [ 3.49963200e-10 -6.68371260e-10  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.22759930e-11]
 [0.00000000e+00 0.00000000e+00 9.72668755e-12]]","[[ 3.96046706e-11 -4.47339725e-11  0.00000000e+00]
 [ 6.80902865e-12 -6.80902865e-12  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 6.33866476e-09]
 [0.00000000e+00 0.00000000e+00 4.39693403e-09]]","[[ 1.78884023e-09 -4.92190898e-09  0.00000000e+00]
 [ 1.57447266e-09 -3.38371252e-09  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.34968893e-10]
 [0.00000000e+00 0.00000000e+00 1.51237305e-10]]","[[ 3.08230487e-10 -3.93196258e-10  0.00000000e+00]
 [ 9.76635270e-11 -1.08520629e-10  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 2.57502071e-08]
 [0.00000000e+00 0.00000000e+00 1.89250665e-08]]","[[ 6.56668240e-09 -2.02779229e-08  0.00000000e+00]
 [ 6.15497489e-09 -1.47804907e-08  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.37085238e-09]
 [0.00000000e+00 0.00000000e+00 1.27207049e-09]]","[[ 1.77745277e-09 -2.52622632e-09  0.00000000e+00]
 [ 7.53499177e-10 -9.34209027e-10  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 9.27561640e-08]
 [0.00000000e+00 0.00000000e+00 7.14420341e-08]]","[[ 2.14873345e-08 -7.40919110e-08  0.00000000e+00]
 [ 2.11975670e-08 -5.66301985e-08  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.69667155e-08]
 [0.00000000e+00 0.00000000e+00 7.73632548e-09]]","[[ 8.23905546e-09 -1.29481702e-08  0.00000000e+00]
 [ 4.22742220e-09 -5.79817538e-09  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.30268086e-11]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 5.81217312e-11 -5.81217312e-11  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 2.98672003e-07]
 [0.00000000e+00 0.00000000e+00 2.39292196e-07]]","[[ 6.30553200e-08 -2.42086783e-07  0.00000000e+00]
 [ 6.50102013e-08 -1.92554574e-07  0.00000000e+00]]","[[0.0000000e+00 0.0000000e+00 7.1393166e-08]
 [0.0000000e+00 0.0000000e+00 3.7382302e-08]]","[[ 3.20478749e-08 -5.54474023e-08  0.00000000e+00]
 [ 1.89371061e-08 -2.85513763e-08  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.30971156e-09]
 [0.00000000e+00 0.00000000e+00 1.48244576e-10]]","[[ 8.71190103e-10 -9.36880268e-10  0.00000000e+00]
 [ 1.03776497e-10 -1.03776497e-10  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 8.64646338e-07]
 [0.00000000e+00 0.00000000e+00 7.16609107e-07]]","[[ 1.66686668e-07 -7.11532546e-07  0.00000000e+00]
 [ 1.78645667e-07 -5.85629575e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.58156092e-07]
 [0.00000000e+00 0.00000000e+00 1.50447481e-07]]","[[ 1.07447749e-07 -2.03982895e-07  0.00000000e+00]
 [ 7.08590374e-08 -1.17027052e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.05931842e-08]
 [0.00000000e+00 0.00000000e+00 2.34902210e-09]]","[[ 6.64239797e-09 -7.75059941e-09  0.00000000e+00]
 [ 1.57290226e-09 -1.67865598e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 2.25814343e-06]
 [0.00000000e+00 0.00000000e+00 1.92816636e-06]]","[[ 3.97682408e-07 -1.88807695e-06  0.00000000e+00]
 [ 4.41355873e-07 -1.60136350e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.15821223e-07]
 [0.00000000e+00 0.00000000e+00 5.18765043e-07]]","[[ 3.15397684e-07 -6.55888800e-07  0.00000000e+00]
 [ 2.27629733e-07 -4.10873896e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.95996989e-08]
 [0.00000000e+00 0.00000000e+00 1.88493407e-08]]","[[ 3.51691040e-08 -4.45598185e-08  0.00000000e+00]
 [ 1.19787001e-08 -1.37703076e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 5.32564118e-06]
 [0.00000000e+00 0.00000000e+00 4.67194665e-06]]","[[ 8.55291924e-07 -4.52937882e-06  0.00000000e+00]
 [ 9.80792049e-07 -3.94713293e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.27729383e-06]
 [0.00000000e+00 0.00000000e+00 1.55911260e-06]]","[[ 8.18150189e-07 -1.86366768e-06  0.00000000e+00]
 [ 6.37987046e-07 -1.25752937e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.61095592e-07]
 [0.00000000e+00 0.00000000e+00 1.04057794e-07]]","[[ 1.45101171e-07 -1.99278527e-07  0.00000000e+00]
 [ 6.25787499e-08 -7.76848646e-08  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.17355516e-10]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 4.32170909e-10 -4.32170909e-10  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 1.13211324e-05]
 [0.00000000e+00 0.00000000e+00 1.01862033e-05]]","[[ 1.64978287e-06 -9.81042225e-06  0.00000000e+00]
 [ 1.95350396e-06 -8.76800040e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.64858875e-06]
 [0.00000000e+00 0.00000000e+00 4.12635595e-06]]","[[ 1.88376751e-06 -4.70951310e-06  0.00000000e+00]
 [ 1.57397502e-06 -3.39128644e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 9.39941969e-07]
 [0.00000000e+00 0.00000000e+00 4.44028417e-07]]","[[ 4.92258368e-07 -7.32039179e-07  0.00000000e+00]
 [ 2.52606738e-07 -3.38524549e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 9.90674330e-09]
 [0.00000000e+00 0.00000000e+00 9.09127587e-10]]","[[ 6.73082324e-09 -7.05903634e-09  0.00000000e+00]
 [ 6.36421779e-10 -6.36421779e-10  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 2.15592049e-05]
 [0.00000000e+00 0.00000000e+00 1.98873753e-05]]","[[ 2.82012335e-06 -1.90869848e-05  0.00000000e+00]
 [ 3.45372131e-06 -1.74839026e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.24683156e-05]
 [0.00000000e+00 0.00000000e+00 9.66496696e-06]]","[[ 3.84621165e-06 -1.06066317e-05  0.00000000e+00]
 [ 3.42870638e-06 -8.10306251e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.86582066e-06]
 [0.00000000e+00 0.00000000e+00 1.54899006e-06]]","[[ 1.41408682e-06 -2.27764990e-06  0.00000000e+00]
 [ 8.33520954e-07 -1.20564683e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.83239369e-08]
 [0.00000000e+00 0.00000000e+00 1.46465903e-08]]","[[ 5.13072400e-08 -5.69340571e-08  0.00000000e+00]
 [ 9.98726393e-09 -1.04266419e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 3.62756990e-05]
 [0.00000000e+00 0.00000000e+00 3.43614497e-05]]","[[ 4.16016624e-06 -3.29690532e-05  0.00000000e+00]
 [ 5.30268328e-06 -3.09862398e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.43985223e-05]
 [0.00000000e+00 0.00000000e+00 2.00257728e-05]]","[[ 6.90729245e-06 -2.12315387e-05  0.00000000e+00]
 [ 6.57120299e-06 -1.71619126e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 7.52920845e-06]
 [0.00000000e+00 0.00000000e+00 4.55566297e-06]]","[[ 3.49567485e-06 -6.11023056e-06  0.00000000e+00]
 [ 2.31683471e-06 -3.62089701e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.14374422e-07]
 [0.00000000e+00 0.00000000e+00 1.15472175e-07]]","[[ 2.60549487e-07 -3.07581042e-07  0.00000000e+00]
 [ 7.62296252e-08 -8.37903466e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 5.23101354e-05]
 [0.00000000e+00 0.00000000e+00 5.11759506e-05]]","[[ 4.95413611e-06 -4.92890249e-05  0.00000000e+00]
 [ 6.70385634e-06 -4.77459703e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 4.18094141e-05]
 [0.00000000e+00 0.00000000e+00 3.64225135e-05]]","[[ 1.06783153e-05 -3.73927262e-05  0.00000000e+00]
 [ 1.09253770e-05 -3.20231657e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.71849132e-05]
 [0.00000000e+00 0.00000000e+00 1.14896159e-05]]","[[ 7.48258639e-06 -1.42602056e-05  0.00000000e+00]
 [ 5.51082625e-06 -9.33327250e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.65823416e-06]
 [0.00000000e+00 0.00000000e+00 6.04586782e-07]]","[[ 9.98140281e-07 -1.25736047e-06  0.00000000e+00]
 [ 3.84652137e-07 -4.47761274e-07  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.33964024e-09]
 [0.00000000e+00 0.00000000e+00 0.00000000e+00]]","[[ 1.63783172e-09 -1.63783172e-09  0.00000000e+00]
 [ 0.00000000e+00  0.00000000e+00  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 5.96923702e-05]
 [0.00000000e+00 0.00000000e+00 6.14806472e-05]]","[[ 3.70227836e-06 -5.98947915e-05  0.00000000e+00]
 [ 5.84855583e-06 -6.06660406e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.08832583e-05]
 [0.00000000e+00 0.00000000e+00 5.69338293e-05]]","[[ 1.34430566e-05 -5.65234285e-05  0.00000000e+00]
 [ 1.51908785e-05 -5.17331617e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.40616214e-05]
 [0.00000000e+00 0.00000000e+00 2.50211532e-05]]","[[ 1.38112370e-05 -2.89787905e-05  0.00000000e+00]
 [ 1.12684806e-05 -2.08105905e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.33425890e-06]
 [0.00000000e+00 0.00000000e+00 2.37816688e-06]]","[[ 3.06751026e-06 -4.13340534e-06  0.00000000e+00]
 [ 1.45365174e-06 -1.79889375e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.81154596e-08]
 [0.00000000e+00 0.00000000e+00 3.01086658e-09]]","[[ 2.62123005e-08 -2.70600575e-08  0.00000000e+00]
 [ 2.10771414e-09 -2.10771414e-09  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[0.00000000e+00 0.00000000e+00 3.83153258e-05]
 [0.00000000e+00 0.00000000e+00 4.64095851e-05]]","[[-1.96399220e-06 -4.71417903e-05  0.00000000e+00]
 [-2.84522542e-07 -5.33908674e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 6.94249442e-05]
 [0.00000000e+00 0.00000000e+00 7.24075550e-05]]","[[ 1.13551226e-05 -6.87757580e-05  0.00000000e+00]
 [ 1.58366765e-05 -6.92363793e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 5.79137928e-05]
 [0.00000000e+00 0.00000000e+00 4.68838203e-05]]","[[ 2.15326116e-05 -5.07874721e-05  0.00000000e+00]
 [ 1.96425611e-05 -4.00681410e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.42439006e-05]
 [0.00000000e+00 0.00000000e+00 7.47575089e-06]]","[[ 7.80545681e-06 -1.12894808e-05  0.00000000e+00]
 [ 4.37906015e-06 -5.77947490e-06  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 2.99227071e-07]
 [0.00000000e+00 0.00000000e+00 4.92221264e-08]]","[[ 2.01224690e-07 -2.15967064e-07  0.00000000e+00]
 [ 3.39264352e-08 -3.49146332e-08  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
"[[ 0.00000000e+00  0.00000000e+00 -4.25762229e-05]
 [ 0.00000000e+00  0.00000000e+00 -2.41234772e-05]]","[[-1.48815732e-05  1.75662242e-05  0.00000000e+00]
 [-1.55421928e-05  1.73663161e-06  0.00000000e+00]]","[[0.0000000e+00 0.0000000e+00 4.3036639e-05]
 [0.0000000e+00 0.0000000e+00 6.1923318e-05]]","[[-1.86622723e-06 -5.29527602e-05  0.00000000e+00]
 [ 6.39212512e-06 -6.68559876e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 8.14270954e-05]
 [0.00000000e+00 0.00000000e+00 7.40960282e-05]]","[[ 2.66646205e-05 -7.45141296e-05  0.00000000e+00]
 [ 2.82659068e-05 -6.55619224e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 3.20515303e-05]
 [0.00000000e+00 0.00000000e+00 1.93963517e-05]]","[[ 1.66645338e-05 -2.60325774e-05  0.00000000e+00]
 [ 1.08547788e-05 -1.53440206e-05  0.00000000e+00]]","[[0.00000000e+00 0.00000000e+00 1.53143760e-06]
 [0.00000000e+00 0.00000000e+00 3.86289135e-07]]","[[ 1.00286951e-06 -1.12579756e-06  0.00000000e+00]
 [ 2.61061248e-07 -2.78302650e-07  0.00000000e+00]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]","[[0. 0. 0.]
 [0. 0. 0.]]"
